Grape Controller,39.99,124.99,399.99,045496850579,3781,https://www.pricecharting.com/game/nintendo-64/grape-controller 
Grape Nintendo 64 System,209.99,424.99,1014.99,,3782,https://www.pricecharting.com/game/nintendo-64/grape-nintendo-64-system 
Gray Controller,19.99,64.99,114.99,045496860028,3783,https://www.pricecharting.com/game/nintendo-64/gray-controller 
Green Controller,24.99,89.99,289.99,071896003123045496860035,3784,https://www.pricecharting.com/game/nintendo-64/green-controller 
Gretzky's 3D Hockey,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/gretzky's-3d-hockey 
Gretzky's Hockey 98,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/gretzky's-hockey-98 
GT 64,8.99,29.99,169.99,020295120054,3787,https://www.pricecharting.com/game/nintendo-64/gt-64 
Harvest Moon 64,69.99,269.99,1219.99,719593060024,3788,https://www.pricecharting.com/game/nintendo-64/harvest-moon-64 
Hercules,29.99,89.99,234.99,091493143909,3789,https://www.pricecharting.com/game/nintendo-64/hercules 
Hexen,13.99,49.99,144.99,742725550001,3790,https://www.pricecharting.com/game/nintendo-64/hexen 
Hey You Pikachu,6.99,114.99,409.99,045496870768,3791,https://www.pricecharting.com/game/nintendo-64/hey-you-pikachu 
Hot Wheels,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/hot-wheels 
Hybrid Heaven,14.99,49.99,159.99,083717180098,3794,https://www.pricecharting.com/game/nintendo-64/hybrid-heaven 
Hydro Thunder,44.99,79.99,244.99,031719198153,3795,https://www.pricecharting.com/game/nintendo-64/hydro-thunder 
Iggy's Reckin' Balls,19.99,59.99,169.99,021481641599,3796,https://www.pricecharting.com/game/nintendo-64/iggy's-reckin'-balls 
Indiana Jones Infernal Machine,89.99,254.99,794.99,023272651596,3797,https://www.pricecharting.com/game/nintendo-64/indiana-jones-infernal-machine 
Indy Racing 2000,11.99,34.99,74.99,742725208445,10904,https://www.pricecharting.com/game/nintendo-64/indy-racing-2000 
International Superstar Soccer 2000,94.99,199.99,629.99,,16188,https://www.pricecharting.com/game/nintendo-64/international-superstar-soccer-2000 
International Superstar Soccer 64,14.99,44.99,199.99,083717180005,3798,https://www.pricecharting.com/game/nintendo-64/international-superstar-soccer-64 
International Superstar Soccer 98,29.99,79.99,159.99,083717180067,3799,https://www.pricecharting.com/game/nintendo-64/international-superstar-soccer-98 
Jeopardy,12.99,24.99,69.99,043948008769,3800,https://www.pricecharting.com/game/nintendo-64/jeopardy 
Jeremy McGrath Supercross 2000,4.99,12.99,59.99,021481641766,3801,https://www.pricecharting.com/game/nintendo-64/jeremy-mcgrath-supercross-2000 
Jet Force Gemini,11.99,59.99,214.99,045496870355,3802,https://www.pricecharting.com/game/nintendo-64/jet-force-gemini 
Ken Griffey Jr Baseball,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/ken-griffey-jr-baseball 
Ken Griffey Jr Slugfest,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/ken-griffey-jr-slugfest 
Killer Instinct Gold,29.99,129.99,364.99,045496870096,3805,https://www.pricecharting.com/game/nintendo-64/killer-instinct-gold 
Kirby 64: The Crystal Shards,39.99,154.99,529.99,045496870713,3806,https://www.pricecharting.com/game/nintendo-64/kirby-64-the-crystal-shards 
Knife Edge Nose Gunner,8.99,49.99,104.99,741648005032,3807,https://www.pricecharting.com/game/nintendo-64/knife-edge-nose-gunner 
Knockout Kings 2000,4.99,14.99,59.99,014633140217,3808,https://www.pricecharting.com/game/nintendo-64/knockout-kings-2000 
LEGO Racers,10.99,39.99,99.99,663338005460,3809,https://www.pricecharting.com/game/nintendo-64/lego-racers 
Lode Runner 3D,12.99,39.99,84.99,020295120092,3810,https://www.pricecharting.com/game/nintendo-64/lode-runner-3d 
Mace Dark Age,15.99,64.99,164.99,031719199754,3811,https://www.pricecharting.com/game/nintendo-64/mace-dark-age 
Madden 2000 Football,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/madden-2000-football 
Madden 2001,3.99,24.99,99.99,014633141337,3813,https://www.pricecharting.com/game/nintendo-64/madden-2001 
Madden 2002,5.99,19.99,69.99,014633143614,3814,https://www.pricecharting.com/game/nintendo-64/madden-2002 
Madden 64,3.99,19.99,134.99,014633078671,14134,https://www.pricecharting.com/game/nintendo-64/madden-64 
Madden 99,2.99,14.99,114.99,014633079074,14212,https://www.pricecharting.com/game/nintendo-64/madden-99 
Magical Tetris Challenge,19.99,69.99,254.99,013388230013,3816,https://www.pricecharting.com/game/nintendo-64/magical-tetris-challenge 
Mario Golf,29.99,79.99,629.99,045496870362,3817,https://www.pricecharting.com/game/nintendo-64/mario-golf 
Mario Kart 64,34.99,114.99,609.99,045496870027,3818,https://www.pricecharting.com/game/nintendo-64/mario-kart-64 
Mario Party,29.99,134.99,619.99,045496870393,3819,https://www.pricecharting.com/game/nintendo-64/mario-party 
Mario Party 2,44.99,139.99,604.99,045496870690,3820,https://www.pricecharting.com/game/nintendo-64/mario-party-2 
Mario Party 3,54.99,174.99,1014.99,045496870898,3821,https://www.pricecharting.com/game/nintendo-64/mario-party-3 
Mario Tennis,19.99,64.99,349.99,045496870737,3822,https://www.pricecharting.com/game/nintendo-64/mario-tennis 
Mega Man 64,54.99,174.99,544.99,013388230037,3823,https://www.pricecharting.com/game/nintendo-64/mega-man-64 
Mia Hamm Soccer,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/mia-hamm-soccer 
Mickey's Speedway,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/mickey's-speedway 
Micro Machines,14.99,104.99,234.99,031719198085,3827,https://www.pricecharting.com/game/nintendo-64/micro-machines 
Midway's Greatest Vol 1,9.99,19.99,59.99,031719198481,3828,https://www.pricecharting.com/game/nintendo-64/midway's-greatest-vol-1 
Mike Piazza's StrikeZone,6.99,29.99,89.99,742725151444,14432,https://www.pricecharting.com/game/nintendo-64/mike-piazza's-strikezone 
Milo's Bowling,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/milo's-bowling 
Mischief Makers,34.99,164.99,399.99,045496870195,3830,https://www.pricecharting.com/game/nintendo-64/mischief-makers 
Mission Impossible,5.99,24.99,174.99,020295120016,3831,https://www.pricecharting.com/game/nintendo-64/mission-impossible 
Monaco Grand Prix,29.99,69.99,224.99,008888130055,3832,https://www.pricecharting.com/game/nintendo-64/monaco-grand-prix 
Monopoly,15.99,49.99,164.99,608610991567,3833,https://www.pricecharting.com/game/nintendo-64/monopoly 
Monster Truck Madness,9.99,39.99,199.99,710425240270,3834,https://www.pricecharting.com/game/nintendo-64/monster-truck-madness 
Mortal Kombat 4,24.99,94.99,224.99,031719198016,3835,https://www.pricecharting.com/game/nintendo-64/mortal-kombat-4 
Mortal Kombat Mythologies: Sub-Zero,17.99,74.99,524.99,031719199730,3836,https://www.pricecharting.com/game/nintendo-64/mortal-kombat-mythologies-sub-zero 
Mortal Kombat Trilogy,24.99,79.99,164.99,031719199648,3837,https://www.pricecharting.com/game/nintendo-64/mortal-kombat-trilogy 
MRC Multi Racing Championship,5.99,39.99,54.99,020295120023,3838,https://www.pricecharting.com/game/nintendo-64/mrc-multi-racing-championship 
Ms. Pac-Man,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/ms-pac-man 
Mystical Ninja's,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/mystical-ninja's 
N64 Memory Card,10.99,29.99,89.99,812820045310,3824,https://www.pricecharting.com/game/nintendo-64/n64-memory-card 
Nagano,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/nagano 
Namco Museum,9.99,24.99,109.99,722674020930,3842,https://www.pricecharting.com/game/nintendo-64/namco-museum 
NASCAR 2000,3.99,16.99,54.99,014633140224,3843,https://www.pricecharting.com/game/nintendo-64/nascar-2000 
NASCAR 99,2.99,12.99,64.99,014633078657,3844,https://www.pricecharting.com/game/nintendo-64/nascar-99 
NBA Courtside,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/nba-courtside 
NBA Courtside 2,8.99,44.99,194.99,045496870539,3846,https://www.pricecharting.com/game/nintendo-64/nba-courtside-2 
NBA Hang Time,14.99,44.99,109.99,031719199655,3847,https://www.pricecharting.com/game/nintendo-64/nba-hang-time 
NBA In The Zone 2000,39.99,169.99,429.99,083717180180,14433,https://www.pricecharting.com/game/nintendo-64/nba-in-the-zone-2000 
NBA In the Zone '98,3.99,19.99,54.99,083717180029,14434,https://www.pricecharting.com/game/nintendo-64/nba-in-the-zone-'98 
NBA In the Zone '99,10.99,44.99,79.99,083717180128,14435,https://www.pricecharting.com/game/nintendo-64/nba-in-the-zone-'99 
NBA Jam 2000,16.99,49.99,174.99,021481641940,3848,https://www.pricecharting.com/game/nintendo-64/nba-jam-2000 
NBA Jam 99,8.99,19.99,29.99,021481651413021481641490,3849,https://www.pricecharting.com/game/nintendo-64/nba-jam-99 
NBA Live 2000,3.99,24.99,174.99,014633140149,3850,https://www.pricecharting.com/game/nintendo-64/nba-live-2000 
NBA Live 99,2.99,12.99,74.99,014633079203,3851,https://www.pricecharting.com/game/nintendo-64/nba-live-99 
NBA Showtime,10.99,34.99,149.99,031719198283,3852,https://www.pricecharting.com/game/nintendo-64/nba-showtime 
NFL Blitz,13.99,39.99,159.99,031719198047,3854,https://www.pricecharting.com/game/nintendo-64/nfl-blitz 
NFL Blitz 2000,14.99,39.99,124.99,031719198269,3708,https://www.pricecharting.com/game/nintendo-64/nfl-blitz-2000 
NFL Blitz 2001,19.99,49.99,104.99,031719198429,3709,https://www.pricecharting.com/game/nintendo-64/nfl-blitz-2001 
NFL Blitz Special Edition,94.99,99.99,299.99,031719198641,3855,https://www.pricecharting.com/game/nintendo-64/nfl-blitz-special-edition 
NFL Quarterback Club 2000,2.99,14.99,39.99,021481641896,10451,https://www.pricecharting.com/game/nintendo-64/nfl-quarterback-club-2000 
NFL Quarterback Club 2001,4.99,14.99,84.99,021481642169,3877,https://www.pricecharting.com/game/nintendo-64/nfl-quarterback-club-2001 
NFL Quarterback Club 98,2.99,13.99,54.99,021481640943,14096,https://www.pricecharting.com/game/nintendo-64/nfl-quarterback-club-98 
NFL Quarterback Club 99,1.99,11.99,49.99,021481641438,14133,https://www.pricecharting.com/game/nintendo-64/nfl-quarterback-club-99 
NHL 99,5.99,19.99,59.99,014633079104,3856,https://www.pricecharting.com/game/nintendo-64/nhl-99 
NHL Blades of Steel '99,10.99,19.99,74.99,083717180135,14436,https://www.pricecharting.com/game/nintendo-64/nhl-blades-of-steel-'99 
NHL Breakaway '98,2.99,11.99,69.99,021481641520,14437,https://www.pricecharting.com/game/nintendo-64/nhl-breakaway-'98 
NHL Breakaway '99,8.99,39.99,79.99,021481641728,14438,https://www.pricecharting.com/game/nintendo-64/nhl-breakaway-'99 
Nightmare Creatures,16.99,69.99,179.99,047875104648,3857,https://www.pricecharting.com/game/nintendo-64/nightmare-creatures 
Nintendo 64 AV Cable,8.99,24.99,74.99,,14569,https://www.pricecharting.com/game/nintendo-64/nintendo-64-av-cable 
Nintendo 64 system,59.99,254.99,494.99,045496850012,3858,https://www.pricecharting.com/game/nintendo-64/nintendo-64-system 
Nintendo 64 system w/ Expansion Pak,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/nintendo-64-system-w-expansion-pak 
Nintendo 64 Test Cartridge,5129.99,-.01,-.01,,32702,https://www.pricecharting.com/game/nintendo-64/nintendo-64-test-cartridge 
Nuclear Strike,14.99,49.99,159.99,785138301099,3859,https://www.pricecharting.com/game/nintendo-64/nuclear-strike 
Off Road Challenge,10.99,44.99,114.99,031719198023,3860,https://www.pricecharting.com/game/nintendo-64/off-road-challenge 
Ogre Battle: Person of Lordly Caliber,104.99,299.99,984.99,730865730032,3861,https://www.pricecharting.com/game/nintendo-64/ogre-battle-person-of-lordly-caliber 
Olympic Hockey Nagano '98,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/olympic-hockey-nagano-'98 
Paperboy,13.99,49.99,134.99,031719198238,3863,https://www.pricecharting.com/game/nintendo-64/paperboy 
Paper Mario,84.99,304.99,994.99,045496870782,3862,https://www.pricecharting.com/game/nintendo-64/paper-mario 
Penny Racers,16.99,109.99,339.99,785138301068,3864,https://www.pricecharting.com/game/nintendo-64/penny-racers 
Perfect Dark,16.99,44.99,149.99,045496870515,3865,https://www.pricecharting.com/game/nintendo-64/perfect-dark 
PGA European Tour,124.99,189.99,379.99,020295120122,13163,https://www.pricecharting.com/game/nintendo-64/pga-european-tour 
Pikachu Nintendo 64 System,264.99,834.99,1299.99,045496850883,3866,https://www.pricecharting.com/game/nintendo-64/pikachu-nintendo-64-system 
Pilotwings 64,16.99,54.99,264.99,045496870058,3867,https://www.pricecharting.com/game/nintendo-64/pilotwings-64 
Pokemon Puzzle League,29.99,104.99,299.99,045496870799,3868,https://www.pricecharting.com/game/nintendo-64/pokemon-puzzle-league 
Pokemon Snap,16.99,104.99,619.99,045496870478,3869,https://www.pricecharting.com/game/nintendo-64/pokemon-snap 
Pokemon Stadium,24.99,184.99,1199.99,045496870508,3870,https://www.pricecharting.com/game/nintendo-64/pokemon-stadium 
Pokemon Stadium 2,59.99,329.99,2644.99,045496870928,3871,https://www.pricecharting.com/game/nintendo-64/pokemon-stadium-2 
Polaris SnoCross,34.99,139.99,349.99,681313081599,3872,https://www.pricecharting.com/game/nintendo-64/polaris-snocross 
Powerpuff Girls,14.99,44.99,139.99,682384210024,3874,https://www.pricecharting.com/game/nintendo-64/powerpuff-girls 
