Ecco the Dolphin,30,12,0,http://videogames.pricecharting.com/game/sega-genesis/ecco-the-dolphin 
Ecco The Tides of Time,8,8,0,http://videogames.pricecharting.com/game/sega-genesis/ecco-the-tides-of-time 
Elemental Master,4,2,0,http://videogames.pricecharting.com/game/sega-genesis/elemental-master 
El Viento,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/el-viento 
ESPN Baseball Tonight,1,0,0,http://videogames.pricecharting.com/game/sega-genesis/espn-baseball-tonight 
ESPN National Hockey Night,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/espn-national-hockey-night 
ESPN Speed World,1,0,,http://videogames.pricecharting.com/game/sega-genesis/espn-speed-world 
ESPN Sunday Night NFL,1,0,0,http://videogames.pricecharting.com/game/sega-genesis/espn-sunday-night-nfl 
ESWAT City Under Siege,8,4,0,http://videogames.pricecharting.com/game/sega-genesis/eswat-city-under-siege 
Eternal Champions,30,8,0,http://videogames.pricecharting.com/game/sega-genesis/eternal-champions 
Evander Holyfields Real Deal Boxing,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/evander-holyfield%27s-real-deal-boxing 
Exile,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/exile 
Ex-Mutants,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/ex-mutants 
Exodus: Journey to the Promised Land,1,0,0,http://videogames.pricecharting.com/game/sega-genesis/exodus-journey-to-the-promised-land 
Exo Squad,4,1,0,http://videogames.pricecharting.com/game/sega-genesis/exo-squad 
F-117 Night Storm,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/f-117-night-storm 
F-15 Strike Eagle II,4,2,0,http://videogames.pricecharting.com/game/sega-genesis/f-15-strike-eagle-ii 
F-22 Interceptor,4,4,1,http://videogames.pricecharting.com/game/sega-genesis/f-22-interceptor 
Faery Tale Adventure,4,4,,http://videogames.pricecharting.com/game/sega-genesis/faery-tale-adventure 
Family Feud,4,1,0,http://videogames.pricecharting.com/game/sega-genesis/family-feud 
Fantasia,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/fantasia 
Fantastic Dizzy,4,1,,http://videogames.pricecharting.com/game/sega-genesis/fantastic-dizzy 
Fatal Fury,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/fatal-fury 
Fatal Fury 2,4,1,0,http://videogames.pricecharting.com/game/sega-genesis/fatal-fury-2 
Fatal Labyrinth,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/fatal-labyrinth 
Fatal Rewind Killing Game Show,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/fatal-rewind-killing-game-show 
Ferrari Grand Prix Challenge,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/ferrari-grand-prix-challenge 
FIFA 95,4,1,0,http://videogames.pricecharting.com/game/sega-genesis/fifa-95 
FIFA 96,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/fifa-96 
FIFA 97 Gold,1,0,0,http://videogames.pricecharting.com/game/sega-genesis/fifa-97-gold 
FIFA International Soccer,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/fifa-international-soccer 
Fighting Masters,4,1,0,http://videogames.pricecharting.com/game/sega-genesis/fighting-masters 
Final Zone,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/final-zone 
Fire Shark,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/fire-shark 
Flashback The Quest for Identity,12,12,0,http://videogames.pricecharting.com/game/sega-genesis/flashback-the-quest-for-identity 
Flicky,4,2,0,http://videogames.pricecharting.com/game/sega-genesis/flicky 
Foreman For Real,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/foreman-for-real 
Forgotten Worlds,8,8,0,http://videogames.pricecharting.com/game/sega-genesis/forgotten-worlds 
